val_loss,val_rank_loss,val_ce_loss,val_kl_loss,val_reg_loss,val_dist_loss,val_mae_exp_metric,val_mae_max_metric,epoch,step,train_loss_epoch,train_rank_loss_epoch,train_ce_loss_epoch,train_kl_loss_epoch,train_reg_loss_epoch,train_dist_loss_epoch,train_mae_exp_metric_epoch,train_mae_max_metric_epoch,train_loss_step,train_rank_loss_step,train_ce_loss_step,train_kl_loss_step,train_reg_loss_step,train_dist_loss_step,train_mae_exp_metric_step,train_mae_max_metric_step,test_loss,test_rank_loss,test_ce_loss,test_kl_loss,test_reg_loss,test_dist_loss,test_mae_exp_metric,test_mae_max_metric
,,,,,,,,55,2349,,,,,,,,,20.507144927978516,0.0,2.107421875,0.048642173409461975,18.35108184814453,0.0,18.35108184814453,18.35108184814453,,,,,,,,
9.607378959655762,0.0,1.4924160242080688,0.8529725074768066,7.261990547180176,0.0,7.261990547180176,7.261990547180176,55,2351,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56,2351,16.83632227352687,0.0,2.188856840133667,0.5014437437057495,14.146018981933594,0.0,14.146018981933594,14.146018981933594,,,,,,,,,,,,,,,,
10.294172286987305,0.0,1.8201721906661987,1.0322721004486084,7.441728591918945,0.0,7.441728591918945,7.441728591918945,56,2393,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,57,2393,14.971180183546883,0.0,1.8558390140533447,0.48279112577438354,12.632552146911621,0.0,12.632552146911621,12.632552146911621,,,,,,,,,,,,,,,,
,,,,,,,,57,2399,,,,,,,,,8.362958908081055,0.0,1.43341064453125,0.5523340702056885,6.377214431762695,0.0,6.377214431762695,6.377214431762695,,,,,,,,
10.223477363586426,0.0,1.9178833961486816,1.1524477005004883,7.153146266937256,0.0,7.153146266937256,7.153146266937256,57,2435,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,58,2435,14.621097519284202,0.0,1.9670077562332153,0.37187743186950684,12.28221321105957,0.0,12.28221321105957,12.28221321105957,,,,,,,,,,,,,,,,
,,,,,,,,58,2449,,,,,,,,,31.073518753051758,0.0,3.33203125,0.10193511843681335,27.63955307006836,0.0,27.63955307006836,27.63955307006836,,,,,,,,
11.192831993103027,0.0,1.8999898433685303,1.1709277629852295,8.12191390991211,0.0,8.12191390991211,8.12191390991211,58,2477,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,59,2477,14.724318475950332,0.0,1.9558583498001099,0.3795800805091858,12.388879776000977,0.0,12.388879776000977,12.388879776000977,,,,,,,,,,,,,,,,
,,,,,,,,59,2499,,,,,,,,,25.761207580566406,0.0,2.43603515625,0.37596964836120605,22.949203491210938,0.0,22.949203491210938,22.949203491210938,,,,,,,,
10.069062232971191,0.0,1.8468040227890015,1.0124900341033936,7.209768295288086,0.0,7.209768295288086,7.209768295288086,59,2519,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,60,2519,14.841299011593772,0.0,1.9563428163528442,0.4512678384780884,12.433687210083008,0.0,12.433687210083008,12.433687210083008,,,,,,,,,,,,,,,,
,,,,,,,,60,2549,,,,,,,,,26.924373626708984,0.0,3.5244140625,2.566481828689575,20.833477020263672,0.0,20.833477020263672,20.833477020263672,,,,,,,,
11.619219779968262,0.0,2.141115427017212,1.2660695314407349,8.212035179138184,0.0,8.212035179138184,8.212035179138184,60,2561,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,61,2561,14.687239695163,0.0,1.955522060394287,0.5352354645729065,12.196480751037598,0.0,12.196480751037598,12.196480751037598,,,,,,,,,,,,,,,,
,,,,,,,,61,2599,,,,,,,,,16.578380584716797,0.0,3.669921875,2.666107416152954,10.242351531982422,0.0,10.242351531982422,10.242351531982422,,,,,,,,
11.022895812988281,0.0,2.165440559387207,1.2178772687911987,7.639578819274902,0.0,7.639578819274902,7.639578819274902,61,2603,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,62,2603,15.053534380027227,0.0,2.00944447517395,0.6023206114768982,12.441767692565918,0.0,12.441767692565918,12.441767692565918,,,,,,,,,,,,,,,,
9.73509693145752,0.0,1.711673378944397,0.7925742268562317,7.230849742889404,0.0,7.230849742889404,7.230849742889404,62,2645,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,63,2645,14.45519004407383,0.0,1.9035606384277344,0.41818156838417053,12.133447647094727,0.0,12.133447647094727,12.133447647094727,,,,,,,,,,,,,,,,
,,,,,,,,63,2649,,,,,,,,,11.829954147338867,0.0,1.9715728759765625,0.26063671708106995,9.597744941711426,0.0,9.597744941711426,9.597744941711426,,,,,,,,
9.114636421203613,0.0,1.6662813425064087,0.6195237636566162,6.828831672668457,0.0,6.828831672668457,6.828831672668457,63,2687,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,64,2687,14.248156422660465,0.0,1.8594080209732056,0.4252530038356781,11.963495254516602,0.0,11.963495254516602,11.963495254516602,,,,,,,,,,,,,,,,
,,,,,,,,64,2699,,,,,,,,,2.224339723587036,0.0,0.144256591796875,0.011559724807739258,2.068523406982422,0.0,2.068523406982422,2.068523406982422,,,,,,,,
10.701416015625,0.0,2.401045322418213,1.0354350805282593,7.2649359703063965,0.0,7.2649359703063965,7.2649359703063965,64,2729,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,65,2729,14.490261106264024,0.0,1.9234328269958496,0.3066728115081787,12.260154724121094,0.0,12.260154724121094,12.260154724121094,,,,,,,,,,,,,,,,
,,,,,,,,65,2749,,,,,,,,,7.2118682861328125,0.0,1.060455322265625,0.10473087430000305,6.046682357788086,0.0,6.046682357788086,6.046682357788086,,,,,,,,
10.330394744873047,0.0,2.11202073097229,0.9480190277099609,7.270355224609375,0.0,7.270355224609375,7.270355224609375,65,2771,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,66,2771,14.513896686690194,0.0,2.0393078327178955,0.30308350920677185,12.171504974365234,0.0,12.171504974365234,12.171504974365234,,,,,,,,,,,,,,,,
,,,,,,,,66,2799,,,,,,,,,8.478224754333496,0.0,1.735931396484375,0.5870816111564636,6.155211448669434,0.0,6.155211448669434,6.155211448669434,,,,,,,,
10.001187324523926,0.0,1.8033490180969238,1.0156805515289307,7.182158470153809,0.0,7.182158470153809,7.182158470153809,66,2813,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,67,2813,14.401156104746319,0.0,1.8746864795684814,0.361878365278244,12.164589881896973,0.0,12.164589881896973,12.164589881896973,,,,,,,,,,,,,,,,
,,,,,,,,67,2849,,,,,,,,,5.321114540100098,0.0,1.0428466796875,0.005473250523209572,4.272794723510742,0.0,4.272794723510742,4.272794723510742,,,,,,,,
11.041746139526367,0.0,2.2306008338928223,1.0242806673049927,7.786865234375,0.0,7.786865234375,7.786865234375,67,2855,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,68,2855,14.226722671872093,0.0,1.943092942237854,0.292685329914093,11.990946769714355,0.0,11.990946769714355,11.990946769714355,,,,,,,,,,,,,,,,
10.922710418701172,0.0,2.1755802631378174,1.1348170042037964,7.6123127937316895,0.0,7.6123127937316895,7.6123127937316895,68,2897,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,69,2897,14.20497777348473,0.0,1.7603120803833008,0.36845386028289795,12.076212882995605,0.0,12.076212882995605,12.076212882995605,,,,,,,,,,,,,,,,
,,,,,,,,69,2899,,,,,,,,,3.29081654548645,0.0,0.054351806640625,0.0006192171713337302,3.2358455657958984,0.0,3.2358455657958984,3.2358455657958984,,,,,,,,
9.87283706665039,0.0,1.914794921875,0.9586355090141296,6.999406814575195,0.0,6.999406814575195,6.999406814575195,69,2939,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,70,2939,14.083393667425428,0.0,1.8456975221633911,0.28057220578193665,11.957121849060059,0.0,11.957121849060059,11.957121849060059,,,,,,,,,,,,,,,,
,,,,,,,,70,2949,,,,,,,,,18.089359283447266,0.0,1.9045867919921875,0.49105480313301086,15.693717956542969,0.0,15.693717956542969,15.693717956542969,,,,,,,,
10.58360767364502,0.0,2.318561315536499,1.1288788318634033,7.136167049407959,0.0,7.136167049407959,7.136167049407959,70,2981,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,71,2981,14.097746132385163,0.0,1.8562021255493164,0.32618123292922974,11.915362358093262,0.0,11.915362358093262,11.915362358093262,,,,,,,,,,,,,,,,
,,,,,,,,71,2999,,,,,,,,,26.72977066040039,0.0,3.1083984375,0.006850838661193848,23.614521026611328,0.0,23.614521026611328,23.614521026611328,,,,,,,,
10.230469703674316,0.0,2.1671252250671387,0.9329200387001038,7.130424976348877,0.0,7.130424976348877,7.130424976348877,71,3023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,72,3023,14.214557182221185,0.0,1.8300232887268066,0.3162131905555725,12.068320274353027,0.0,12.068320274353027,12.068320274353027,,,,,,,,,,,,,,,,
,,,,,,,,72,3049,,,,,,,,,26.361722946166992,0.0,3.7353515625,0.6933004260063171,21.93307113647461,0.0,21.93307113647461,21.93307113647461,,,,,,,,
9.779806137084961,0.0,1.9217517375946045,0.8881405591964722,6.969913959503174,0.0,6.969913959503174,6.969913959503174,72,3065,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,73,3065,14.242785927795229,0.0,1.8878999948501587,0.3695424497127533,11.985343933105469,0.0,11.985343933105469,11.985343933105469,,,,,,,,,,,,,,,,
,,,,,,,,73,3099,,,,,,,,,14.958867073059082,0.0,1.503387451171875,0.5351779460906982,12.92030143737793,0.0,12.92030143737793,12.92030143737793,,,,,,,,
9.50262451171875,0.0,1.842828631401062,0.7902623414993286,6.869533061981201,0.0,6.869533061981201,6.869533061981201,73,3107,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,74,3107,14.154926510084243,0.0,1.8347063064575195,0.322075754404068,11.998143196105957,0.0,11.998143196105957,11.998143196105957,,,,,,,,,,,,,,,,
,,,,,,,,74,3149,,,,,,,,,8.179817199707031,0.0,1.67578125,0.6734417080879211,5.830594062805176,0.0,5.830594062805176,5.830594062805176,,,,,,,,
11.007942199707031,0.0,2.056957721710205,1.1390725374221802,7.811911582946777,0.0,7.811911582946777,7.811911582946777,74,3149,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,75,3149,14.24526348000481,0.0,1.7857491970062256,0.37919193506240845,12.080324172973633,0.0,12.080324172973633,12.080324172973633,,,,,,,,,,,,,,,,
9.445881843566895,0.0,1.7629408836364746,0.9166509509086609,6.766290664672852,0.0,6.766290664672852,6.766290664672852,75,3191,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,76,3191,14.145897121656509,0.0,1.8768106698989868,0.37540656328201294,11.893681526184082,0.0,11.893681526184082,11.893681526184082,,,,,,,,,,,,,,,,
,,,,,,,,76,3199,,,,,,,,,24.456451416015625,0.0,3.7724609375,0.7382919788360596,19.945697784423828,0.0,19.945697784423828,19.945697784423828,,,,,,,,
9.410710334777832,0.0,1.7140295505523682,0.8133949041366577,6.883286476135254,0.0,6.883286476135254,6.883286476135254,76,3233,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,77,3233,14.01437467904318,0.0,1.8082120418548584,0.32662761211395264,11.879535675048828,0.0,11.879535675048828,11.879535675048828,,,,,,,,,,,,,,,,
,,,,,,,,77,3249,,,,,,,,,22.356201171875,0.0,1.66436767578125,0.3969108462333679,20.294921875,0.0,20.294921875,20.294921875,,,,,,,,
9.381671905517578,0.0,1.6115665435791016,0.8051450848579407,6.964960098266602,0.0,6.964960098266602,6.964960098266602,77,3275,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,78,3275,14.115655689012437,0.0,1.8679105043411255,0.3603472113609314,11.887397766113281,0.0,11.887397766113281,11.887397766113281,,,,,,,,,,,,,,,,
,,,,,,,,78,3299,,,,,,,,,24.100147247314453,0.0,3.736328125,0.00014597177505493164,20.363672256469727,0.0,20.363672256469727,20.363672256469727,,,,,,,,
9.706439971923828,0.0,1.7127149105072021,0.9226204752922058,7.071104526519775,0.0,7.071104526519775,7.071104526519775,78,3317,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,79,3317,13.971454502571197,0.0,1.79031503200531,0.24926993250846863,11.931868553161621,0.0,11.931868553161621,11.931868553161621,,,,,,,,,,,,,,,,
,,,,,,,,79,3349,,,,,,,,,24.72536849975586,0.0,3.29296875,0.0037721991539001465,21.428627014160156,0.0,21.428627014160156,21.428627014160156,,,,,,,,
9.846744537353516,0.0,1.7844445705413818,0.8984285593032837,7.163872241973877,0.0,7.163872241973877,7.163872241973877,79,3359,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,80,3359,13.991749859991527,0.0,1.7542600631713867,0.31307220458984375,11.924416542053223,0.0,11.924416542053223,11.924416542053223,,,,,,,,,,,,,,,,
,,,,,,,,80,3399,,,,,,,,,11.221274375915527,0.0,1.6421661376953125,0.033254604786634445,9.545853614807129,0.0,9.545853614807129,9.545853614807129,,,,,,,,
9.616222381591797,0.0,1.6960676908493042,0.8949013352394104,7.0252532958984375,0.0,7.0252532958984375,7.0252532958984375,80,3401,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,81,3401,14.08729696841467,0.0,1.785216212272644,0.3914361298084259,11.910645484924316,0.0,11.910645484924316,11.910645484924316,,,,,,,,,,,,,,,,
9.462111473083496,0.0,1.6632969379425049,0.8245146870613098,6.974300384521484,0.0,6.974300384521484,6.974300384521484,81,3443,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,82,3443,14.122839988697143,0.0,1.8611522912979126,0.3928503692150116,11.868837356567383,0.0,11.868837356567383,11.868837356567383,,,,,,,,,,,,,,,,
,,,,,,,,82,3449,,,,,,,,,8.877140045166016,0.0,1.9436187744140625,0.7673889398574829,6.166131973266602,0.0,6.166131973266602,6.166131973266602,,,,,,,,
9.142143249511719,0.0,1.5747565031051636,0.7768310308456421,6.790555477142334,0.0,6.790555477142334,6.790555477142334,82,3485,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,83,3485,13.954098810752233,0.0,1.8443819284439087,0.2966788113117218,11.81303882598877,0.0,11.81303882598877,11.81303882598877,,,,,,,,,,,,,,,,
,,,,,,,,83,3499,,,,,,,,,5.96843957901001,0.0,0.0976715087890625,0.006046821363270283,5.864721298217773,0.0,5.864721298217773,5.864721298217773,,,,,,,,
9.046703338623047,0.0,1.582817554473877,0.7044292092323303,6.759457111358643,0.0,6.759457111358643,6.759457111358643,83,3527,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,84,3527,14.127211787870952,0.0,1.9213658571243286,0.4059566259384155,11.799888610839844,0.0,11.799888610839844,11.799888610839844,,,,,,,,,,,,,,,,
,,,,,,,,84,3549,,,,,,,,,6.7379374504089355,0.0,1.648101806640625,0.2028527706861496,4.8869829177856445,0.0,4.8869829177856445,4.8869829177856445,,,,,,,,
9.087607383728027,0.0,1.6484037637710571,0.724614679813385,6.7145891189575195,0.0,6.7145891189575195,6.7145891189575195,84,3569,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,85,3569,14.073758820692698,0.0,1.7498068809509277,0.3281852602958679,11.995767593383789,0.0,11.995767593383789,11.995767593383789,,,,,,,,,,,,,,,,
,,,,,,,,85,3599,,,,,,,,,14.265711784362793,0.0,1.489654541015625,0.597823441028595,12.178234100341797,0.0,12.178234100341797,12.178234100341797,,,,,,,,
9.122505187988281,0.0,1.6423568725585938,0.6901243329048157,6.790024280548096,0.0,6.790024280548096,6.790024280548096,85,3611,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,86,3611,13.965738114856538,0.0,1.8237395286560059,0.27985191345214844,11.862147331237793,0.0,11.862147331237793,11.862147331237793,,,,,,,,,,,,,,,,
,,,,,,,,86,3649,,,,,,,,,17.815021514892578,0.0,1.8412017822265625,0.16267120838165283,15.811148643493652,0.0,15.811148643493652,15.811148643493652,,,,,,,,
9.09121322631836,0.0,1.664568543434143,0.7169041037559509,6.709740161895752,0.0,6.709740161895752,6.709740161895752,86,3653,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,87,3653,13.95888726484208,0.0,1.8281328678131104,0.2371230572462082,11.893632888793945,0.0,11.893632888793945,11.893632888793945,,,,,,,,,,,,,,,,
9.001785278320312,0.0,1.5573643445968628,0.7031660079956055,6.741254806518555,0.0,6.741254806518555,6.741254806518555,87,3695,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,88,3695,13.927969597634815,0.0,1.8218733072280884,0.27916425466537476,11.826932907104492,0.0,11.826932907104492,11.826932907104492,,,,,,,,,,,,,,,,
,,,,,,,,88,3699,,,,,,,,,24.350875854492188,0.0,3.396484375,0.012770533561706543,20.941621780395508,0.0,20.941621780395508,20.941621780395508,,,,,,,,
9.163934707641602,0.0,1.573473572731018,0.7722625136375427,6.818198204040527,0.0,6.818198204040527,6.818198204040527,88,3737,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,89,3737,14.072127496912366,0.0,1.9016863107681274,0.34097495675086975,11.82946491241455,0.0,11.82946491241455,11.82946491241455,,,,,,,,,,,,,,,,
,,,,,,,,89,3749,,,,,,,,,3.942445993423462,0.0,0.039306640625,0.0013220853870734572,3.9018173217773438,0.0,3.9018173217773438,3.9018173217773438,,,,,,,,
8.957867622375488,0.0,1.5250638723373413,0.7022703289985657,6.730533599853516,0.0,6.730533599853516,6.730533599853516,89,3779,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,90,3779,13.850140073469706,0.0,1.7880630493164062,0.2063620686531067,11.855714797973633,0.0,11.855714797973633,11.855714797973633,,,,,,,,,,,,,,,,
,,,,,,,,90,3799,,,,,,,,,14.212008476257324,0.0,1.652618408203125,0.13258831202983856,12.426801681518555,0.0,12.426801681518555,12.426801681518555,,,,,,,,
9.050683975219727,0.0,1.5597752332687378,0.6995246410369873,6.791384220123291,0.0,6.791384220123291,6.791384220123291,90,3821,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,91,3821,14.044089067549933,0.0,1.7715181112289429,0.34519243240356445,11.92737865447998,0.0,11.92737865447998,11.92737865447998,,,,,,,,,,,,,,,,
,,,,,,,,91,3849,,,,,,,,,18.847305297851562,0.0,3.20703125,0.0035225749015808105,15.636751174926758,0.0,15.636751174926758,15.636751174926758,,,,,,,,
9.081878662109375,0.0,1.5353552103042603,0.6936547756195068,6.852869510650635,0.0,6.852869510650635,6.852869510650635,91,3863,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,92,3863,13.975172760940733,0.0,1.7915278673171997,0.33079156279563904,11.852853775024414,0.0,11.852853775024414,11.852853775024414,,,,,,,,,,,,,,,,
,,,,,,,,92,3899,,,,,,,,,15.303217887878418,0.0,1.509857177734375,0.6352641582489014,13.158096313476562,0.0,13.158096313476562,13.158096313476562,,,,,,,,
9.091121673583984,0.0,1.5460280179977417,0.6988804936408997,6.846212863922119,0.0,6.846212863922119,6.846212863922119,92,3905,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,93,3905,14.037776084173293,0.0,1.795752763748169,0.3565901517868042,11.885432243347168,0.0,11.885432243347168,11.885432243347168,,,,,,,,,,,,,,,,
9.254911422729492,0.0,1.5939717292785645,0.7414945363998413,6.919445037841797,0.0,6.919445037841797,6.919445037841797,93,3947,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,94,3947,14.154608496597834,0.0,1.84743332862854,0.42512157559394836,11.882054328918457,0.0,11.882054328918457,11.882054328918457,,,,,,,,,,,,,,,,
,,,,,,,,94,3949,,,,,,,,,10.135425567626953,0.0,1.7775039672851562,0.014675267972052097,8.343246459960938,0.0,8.343246459960938,8.343246459960938,,,,,,,,
9.032645225524902,0.0,1.5327290296554565,0.7274391055107117,6.772477149963379,0.0,6.772477149963379,6.772477149963379,94,3989,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,95,3989,13.912072141965231,0.0,1.8018018007278442,0.27204400300979614,11.838228225708008,0.0,11.838228225708008,11.838228225708008,,,,,,,,,,,,,,,,
,,,,,,,,95,3999,,,,,,,,,12.783185958862305,0.0,1.816009521484375,0.33561551570892334,10.631561279296875,0.0,10.631561279296875,10.631561279296875,,,,,,,,
9.281196594238281,0.0,1.5535142421722412,0.7276789546012878,7.000003337860107,0.0,7.000003337860107,7.000003337860107,95,4031,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,96,4031,13.99584413426263,0.0,1.8004285097122192,0.28694337606430054,11.908472061157227,0.0,11.908472061157227,11.908472061157227,,,,,,,,,,,,,,,,
,,,,,,,,96,4049,,,,,,,,,13.418286323547363,0.0,1.65631103515625,0.7725465297698975,10.989428520202637,0.0,10.989428520202637,10.989428520202637,,,,,,,,
9.253673553466797,0.0,1.5704071521759033,0.7424392700195312,6.940826892852783,0.0,6.940826892852783,6.940826892852783,96,4073,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,97,4073,13.971922641708737,0.0,1.7824256420135498,0.2819121479988098,11.907583236694336,0.0,11.907583236694336,11.907583236694336,,,,,,,,,,,,,,,,
,,,,,,,,97,4099,,,,,,,,,18.928728103637695,0.0,3.27734375,0.7017667889595032,14.949618339538574,0.0,14.949618339538574,14.949618339538574,,,,,,,,
9.147857666015625,0.0,1.5382848978042603,0.7047445774078369,6.9048285484313965,0.0,6.9048285484313965,6.9048285484313965,97,4115,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,98,4115,13.889577666918436,0.0,1.7685457468032837,0.21816834807395935,11.902862548828125,0.0,11.902862548828125,11.902862548828125,,,,,,,,,,,,,,,,
,,,,,,,,98,4149,,,,,,,,,27.72218132019043,0.0,3.2841796875,0.018023252487182617,24.419979095458984,0.0,24.419979095458984,24.419979095458984,,,,,,,,
9.107880592346191,0.0,1.5418574810028076,0.721957266330719,6.844066143035889,0.0,6.844066143035889,6.844066143035889,98,4157,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,99,4157,13.972185097989582,0.0,1.8196465969085693,0.27156051993370056,11.88097858428955,0.0,11.88097858428955,11.88097858428955,,,,,,,,,,,,,,,,
,,,,,,,,99,4199,,,,,,,,,12.121914863586426,0.0,1.7715301513671875,0.6955288052558899,9.654855728149414,0.0,9.654855728149414,9.654855728149414,,,,,,,,
8.972558975219727,0.0,1.5345202684402466,0.6903695464134216,6.747668743133545,0.0,6.747668743133545,6.747668743133545,99,4199,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,100,4199,13.96277441864922,0.0,1.7950886487960815,0.26091474294662476,11.906770706176758,0.0,11.906770706176758,11.906770706176758,,,,,,,,,,,,,,,,
,,,,,,,,100,4200,,,,,,,,,,,,,,,,,9.494794845581055,0.0,1.5730334520339966,0.72981858253479,7.191943168640137,0.0,7.191943168640137,7.191943168640137
,,,,,,,,100,4200,,,,,,,,,,,,,,,,,9.51898193359375,0.0,1.5655412673950195,0.7436050772666931,7.209836006164551,0.0,7.209836006164551,7.209836006164551
,,,,,,,,100,4200,,,,,,,,,,,,,,,,,9.590094566345215,0.0,1.705137014389038,0.7339516878128052,7.151004791259766,0.0,7.151004791259766,7.151004791259766
